ID TIME pos
9 1.211 [0.26882527263129224, 0.06568234110134853] [0.44685420215183397, 0.3296397449460481] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 497.466 [-0.012700000000000008, 0.18680666666666662] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 502.474 [-0.012700000000000008, 0.18680666666666662] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 507.48 [-0.012700000000000008, 0.18680666666666662] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012729999999999908, 0.1867899999999998], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 512.488 [-0.012697779000000017, 0.18680777766666662] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 517.496 [-0.012697777777790017, 0.18680777777777663] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012699999999999934, 0.18680999999999992], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 522.504 [-0.012698887777777803, 0.1868066677777777] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 527.511 [-0.012698888888877801, 0.18680666666667772] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 532.52 [-0.012698888888888916, 0.18680666666666662] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012680000000000025, 0.18681999999999999], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 537.527 [-0.01270218888888891, 0.18680346666666658] [0.44685420215183397, 0.3296397449460481] [[-0.012709999999999999, 0.18679999999999986], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012709999999999999, 0.1867899999999998], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 542.535 [-0.012703222221888919, 0.1868023333346666] [0.44685420215183397, 0.3296397449460481] [[-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.01265000000000005, 0.18683000000000005], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012709999999999999, 0.1867899999999998], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 547.543 [-0.012706333332222246, 0.18679722222333323] [0.44685420215183397, 0.3296397449460481] [[-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.18678000000000017], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012709999999999999, 0.1867899999999998], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 552.55 [-0.012707666663333356, 0.18679766667222208] [0.44685420215183397, 0.3296397449460481] [[-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012709999999999999, 0.1867899999999998], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 557.558 [-0.012707777776666668, 0.18679777777666656] [0.44685420215183397, 0.3296397449460481] [[-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012709999999999999, 0.1867899999999998], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
9 562.565 [-0.0127077777777778, 0.18679777777777762] [0.44685420215183397, 0.3296397449460481] [[-0.012720000000000065, 0.1867899999999998], [-0.012709999999999999, 0.18679999999999986], [-0.017260000000000053, 0.11091000000000006], [-0.012709999999999999, 0.18680999999999992], [-0.01261000000000001, 0.18689], [-0.012680000000000025, 0.18681999999999999], [-0.012720000000000065, 0.1867899999999998], [-0.012720000000000065, 0.1867899999999998], [0, 0], [-0.012709999999999999, 0.18679999999999986], [-0.01269000000000009, 0.1867899999999998], [-0.01269000000000009, 0.18684000000000012], [-0.012709999999999999, 0.1867899999999998], [-0.3201099999999999, 0.43965999999999994], [-0.3234300000000001, -0.42513]]
