ID TIME pos
6 1.209 [0.4825617059746894, 0.2436417684331911] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 592.498 [0.030164999999999997, 0.26563249999999994] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 597.506 [0.030164999999999997, 0.26563249999999994] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 602.513 [0.030164999999999997, 0.26563249999999994] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.0301499999999999, 0.26566], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 607.521 [0.03016624980948027, 0.26562750228623677] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 612.529 [0.03016624999999678, 0.2656275000000387] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030730000000000146, 0.26590999999999987], [0.03017000000000003, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 617.536 [0.030162500571559194, 0.26562375057155924] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656299999999998], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 622.545 [0.030162500000009657, 0.2656225154321085] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 627.553 [0.03016249999999998, 0.26562250000026144] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 632.56 [0.03016249999999998, 0.2656225000000001] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.029939999999999856, 0.26576999999999984], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 637.568 [0.030163749809480254, 0.2656212501905199] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
6 642.576 [0.030163749999996763, 0.26562125000000336] [0.3418818710096832, 0.38854470710036065] [[0, 0], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0, 0], [0.030209999999999848, 0.2655799999999999], [0.03017000000000003, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.030159999999999965, 0.2656200000000002], [0.03017000000000003, 0.2656299999999998], [0.030180000000000096, 0.2656399999999999], [0.0301499999999999, 0.2656299999999998], [0.030209999999999848, 0.2656299999999998], [-0.44466000000000006, 0.41850999999999994]]
